date,turnover,cost,optimizer_cost,rounding_cost,status,solver_status,allocator,weights_pre_rounding,heuristic_method,heuristic_diagnostics
2011-12-05,0.0017313345678013911,3.4607405584586625e-06,3.4607405584586624,0.0,below,optimal,optimizer,"{'SPY': 1.50943166103792e-10, 'QQQ': 1.4527267679029903e-10, 'IWM': 0.09368296190819, 'EFA': 5.41050937957845e-10, 'VGK': 4.592613210618181e-10, 'VPL': 9.093353360445991e-10, 'EWJ': 0.09626037611339738, 'EWG': 0.0030975087665520715, 'EEM': 5.50921488954892e-10, 'EWZ': 2.0445735907488563e-09, 'MCHI': 0.0006392498188744489, 'EWU': 2.8596777269761527e-06, 'EZA': 5.190870481962872e-10, 'XLY': 1.6284559067918837e-10, 'XLP': 0.10000000003231843, 'XLE': 0.09565398382357367, 'XLF': 0.0767475906100256, 'XLV': 0.01023856033894069, 'XLK': 1.5578864340208873e-10, 'XLI': 0.09582722877851389, 'XLB': 1.2414335127569444e-10, 'XLU': 0.004009698008008135, 'USMV': 2.699342889449488e-10, 'VYM': 1.749172139836245e-10, 'SCHD': 1.7979371886909933e-10, 'SPLV': 1.9961511372818048e-10, 'VUG': 1.5666471278196727e-10, 'VTV': 0.05754669893970686, 'VNQ': 1.4132067884597183e-10, 'VNQI': 5.960990594274515e-10, 'O': 1.9329850169841666e-10, 'PSA': 2.1108419966817785e-10, 'SHY': 0.09584635687821623, 'IEI': 0.0595025728031616, 'IEF': 2.4465581053327475e-09, 'TLT': 0.025202471423301193, 'TIP': 1.5566733457610722e-09, 'VGSH': 6.332812508319008e-10, 'VGIT': 1.2048040136739976e-09, 'AGG': 8.875226662288012e-10, 'MUB': 8.236733875652391e-10, 'LQD': 5.537231455341301e-10, 'HYG': 2.1755309835073418e-10, 'VCIT': 6.969019843644556e-10, 'VCSH': 5.988924476953694e-10, 'EMB': 4.351981466433187e-10, 'EMLC': 2.1444458665432296e-10, 'GLD': 0.004941594764469953, 'SLV': 0.06541874567061913, 'PPLT': 2.1008889568565532e-10, 'DBC': 2.380909455639185e-10, 'USO': 1.3199224487408267e-09, 'UNG': 0.013096514403967082, 'DBA': 0.006491420557989783, 'CORN': 1.5217125841383556e-10, 'UUP': 0.09579358660696864}",,
2012-01-09,0.002374047750007149,4.748956489847748e-06,4.748956489847748,0.0,below,optimal,optimizer,"{'SPY': -1.2078509469005743e-09, 'QQQ': -1.2268759995566593e-09, 'IWM': 0.0943738410668895, 'EFA': 1.2181889133607251e-07, 'VGK': 8.415744436182462e-08, 'VPL': 3.3394796548263373e-07, 'EWJ': 0.09408574130867844, 'EWG': 0.0029140805356154278, 'EEM': 1.2372367811878552e-07, 'EWZ': 2.6438228106820643e-07, 'MCHI': 0.0029957617093009214, 'EWU': 3.2270606721075203e-06, 'EZA': 9.905413725588847e-08, 'XLY': -1.2238631238466984e-09, 'XLP': 0.09999997894951908, 'XLE': 0.09504282423430109, 'XLF': 0.07871217797435782, 'XLV': 0.010780405308000304, 'XLK': -1.2079939598306616e-09, 'XLI': 0.0984479070308302, 'XLB': -1.213302999803109e-09, 'XLU': 0.004055014698622893, 'USMV': -1.207798532659982e-09, 'VYM': -1.2035825984854417e-09, 'SCHD': -1.2044626686969588e-09, 'SPLV': -1.2133969819016317e-09, 'VUG': -1.226112932101455e-09, 'VTV': 0.05942627880281032, 'VNQ': -1.2245798453281834e-09, 'VNQI': 1.5954070693704645e-07, 'O': -1.2169744462307186e-09, 'PSA': -1.2180854775027515e-09, 'SHY': 0.09586013013205102, 'IEI': 0.059754583704180665, 'IEF': -1.2080018287971485e-09, 'TLT': 0.02526248090078263, 'TIP': -1.2021823194803021e-09, 'VGSH': -1.2069110936105917e-09, 'VGIT': -1.211988734821896e-09, 'AGG': -1.2044936530777914e-09, 'MUB': -1.2022721660286908e-09, 'LQD': -1.2063114497099576e-09, 'HYG': -1.2154196315248158e-09, 'VCIT': -1.2047543277316442e-09, 'VCSH': -1.2066463909282003e-09, 'EMB': -1.209996857539585e-09, 'EMLC': -1.2188369994280056e-09, 'GLD': 0.004608694494746347, 'SLV': 0.05801470279457844, 'PPLT': -1.2263947756526927e-09, 'DBC': -1.2193655421801334e-09, 'USO': -1.2117085223898058e-09, 'UNG': 0.011146089076660518, 'DBA': 0.006522141586845539, 'CORN': -1.2160399989154468e-09, 'UUP': 0.09799278717165703}",,
2012-02-10,0.0006900933907612639,1.371547649877934e-06,1.371547649877934,0.0,below,optimal,optimizer,"{'SPY': 1.2349007947638485e-09, 'QQQ': 1.2862701212183263e-09, 'IWM': 0.09833058764393586, 'EFA': 9.262814531986393e-10, 'VGK': 8.477455798661053e-10, 'VPL': 1.0473162062759096e-09, 'EWJ': 0.095988050620675, 'EWG': 0.003204522632632383, 'EEM': 9.628437499388504e-10, 'EWZ': 1.1007714468778152e-09, 'MCHI': 0.00316273418254513, 'EWU': 2.96780517199666e-06, 'EZA': 8.855082686418114e-10, 'XLY': 1.3465336175590033e-09, 'XLP': 0.09764872619315955, 'XLE': 0.09452742840683329, 'XLF': 0.08203947714826941, 'XLV': 0.01058028366730783, 'XLK': 1.311331970990476e-09, 'XLI': 0.1000000000828581, 'XLB': 1.0631649116077546e-09, 'XLU': 0.003879827950072299, 'USMV': 1.809179615177405e-09, 'VYM': 1.365484703393134e-09, 'SCHD': 1.3194876680457363e-09, 'SPLV': 1.4202621745590642e-09, 'VUG': 1.279085010911606e-09, 'VTV': 0.05954372701812979, 'VNQ': 1.32136686759698e-09, 'VNQI': 1.0213378703013406e-09, 'O': 1.6883245743166508e-09, 'PSA': 1.5538770462835548e-09, 'SHY': 0.0924869752018304, 'IEI': 0.057843934985192004, 'IEF': 3.0256842792728903e-09, 'TLT': 0.024770250691631284, 'TIP': 2.693917175182075e-09, 'VGSH': 2.111628643924635e-09, 'VGIT': 2.5472577053602977e-09, 'AGG': 2.40651371862278e-09, 'MUB': 2.760403221252109e-09, 'LQD': 2.3539951442793335e-09, 'HYG': 1.5731008736685673e-09, 'VCIT': 2.5322703768164494e-09, 'VCSH': 2.241345003496421e-09, 'EMB': 2.017623181618369e-09, 'EMLC': 1.5889952534509536e-09, 'GLD': 0.004742399316793689, 'SLV': 0.06442986538497879, 'PPLT': 1.4621025937947917e-09, 'DBC': 1.4338941913001306e-09, 'USO': 1.639062432843978e-09, 'UNG': 0.00848347047238072, 'DBA': 0.006246932162988023, 'CORN': 1.3416619295777528e-09, 'UUP': 0.09208777991208479}",,
2012-03-15,0.003269906330503058,6.534299528695275e-06,6.534299528695275,0.0,below,optimal,optimizer,"{'SPY': -5.833793380387468e-10, 'QQQ': -6.018404057841512e-10, 'IWM': 0.09854269766470657, 'EFA': -6.173833641473811e-10, 'VGK': -6.166043763665762e-10, 'VPL': -6.183484617692621e-10, 'EWJ': 0.09815168355526879, 'EWG': 0.003331197189072823, 'EEM': -6.302108349585373e-10, 'EWZ': -6.305553721507029e-10, 'MCHI': 0.003175196556499163, 'EWU': 2.815549540178871e-06, 'EZA': -6.297894383352797e-10, 'XLY': -6.019885598690002e-10, 'XLP': 0.09935053141649712, 'XLE': 0.09404920624077633, 'XLF': 0.08669366525580517, 'XLV': 0.010740230356666295, 'XLK': -5.842521891967285e-10, 'XLI': 0.09999998942685429, 'XLB': -5.810009912928945e-10, 'XLU': 0.003843985837742126, 'USMV': -6.179351206956431e-10, 'VYM': -5.841555547040916e-10, 'SCHD': -5.838120556680879e-10, 'SPLV': -6.170626315354577e-10, 'VUG': -6.015757057240212e-10, 'VTV': 0.060957701726888316, 'VNQ': -6.143670673317948e-10, 'VNQI': -6.183598695981319e-10, 'O': -6.156371692492979e-10, 'PSA': -6.146711370809336e-10, 'SHY': 0.09059509263922837, 'IEI': 0.059404905969216465, 'IEF': -6.170996540199115e-10, 'TLT': 0.02314751486210543, 'TIP': -6.07172449631396e-10, 'VGSH': -6.065147412485172e-10, 'VGIT': -6.168295027459276e-10, 'AGG': -6.068716840946984e-10, 'MUB': -6.069193723796351e-10, 'LQD': -6.067356391594157e-10, 'HYG': -6.054094436394623e-10, 'VCIT': -6.070519196901247e-10, 'VCSH': -6.067334952919315e-10, 'EMB': -6.066359122238441e-10, 'EMLC': -6.052879719912784e-10, 'GLD': 0.004475734881655709, 'SLV': 0.06095693687909602, 'PPLT': -6.146887930430682e-10, 'DBC': -6.148209912090001e-10, 'USO': -6.156130075392686e-10, 'UNG': 0.004938285240429266, 'DBA': 0.006147665435290442, 'CORN': -6.146191446462782e-10, 'UUP': 0.09149498523859423}",,
2012-04-18,0.0027255830691078013,5.447312241983349e-06,5.447312241983349,0.0,below,optimal,optimizer,"{'SPY': 1.53872676279768e-08, 'QQQ': 1.9833940127977664e-08, 'IWM': 0.09714842899332339, 'EFA': 7.694536987982316e-09, 'VGK': 6.225463413063052e-09, 'VPL': 1.1105023733907497e-08, 'EWJ': 0.09739031455080031, 'EWG': 0.0031979397745684926, 'EEM': 6.475954571483203e-09, 'EWZ': 4.982949046256506e-09, 'INDA': 4.695902995825669e-09, 'MCHI': 0.00314070528293174, 'EWU': 3.1434210542127986e-06, 'EZA': 5.743276004530964e-09, 'XLY': 1.9923841330726664e-08, 'XLP': 0.10000000017283708, 'XLE': 0.08977194430678145, 'XLF': 0.08642901266957102, 'XLV': 0.010994449469996377, 'XLK': 2.0545322772497568e-08, 'XLI': 0.09888239931561578, 'XLB': 7.114058833318749e-09, 'XLU': 0.003912533320452629, 'USMV': 1.938656552700156e-08, 'VYM': 1.5502246040434128e-08, 'SCHD': 1.6529798778460156e-08, 'SPLV': 1.925114876369802e-08, 'VUG': 1.7491337942203504e-08, 'VTV': 0.06083504205839257, 'VNQ': 1.232650915797758e-08, 'VNQI': 1.2311779243351254e-08, 'O': 1.943021392910349e-08, 'PSA': 9.996436026271273e-09, 'SHY': 0.09260654931330702, 'IEI': 0.06131600241626104, 'IEF': 1.8111316321936243e-08, 'TLT': 0.027569393818648657, 'TIP': 1.9098100453001448e-08, 'VGSH': 1.9289884985264117e-08, 'VGIT': 1.9008620498970665e-08, 'AGG': 1.9278925087503324e-08, 'MUB': 1.6746122170581747e-08, 'LQD': 1.927555672261768e-08, 'HYG': 1.6636380988196086e-08, 'VCIT': 1.9074778435603927e-08, 'VCSH': 1.9459683469630564e-08, 'EMB': 1.925590946006748e-08, 'EMLC': 1.2443718454055724e-08, 'GLD': 0.00450793133982394, 'SLV': 0.060179454544294964, 'PPLT': 8.502537896887217e-09, 'DBC': 1.0371546981021831e-08, 'USO': 1.4689032962903819e-08, 'UNG': 0.004067287364247782, 'DBA': 0.00592128365681741, 'CORN': 6.335013833578768e-09, 'UUP': 0.09212565467957214}",,
2012-05-21,0.002491449022550111,4.977798525971119e-06,4.977798525971119,0.0,below,optimal,optimizer,"{'SPY': 3.6089819553523498e-09, 'QQQ': 4.10064081146798e-09, 'IWM': 0.09609498365700467, 'EFA': 6.824112302742504e-09, 'VGK': 4.990571977065451e-09, 'VPL': 1.7678494994304038e-08, 'EWJ': 0.09286142687437579, 'EWG': 0.0030523481180094385, 'EEM': 4.435417946855902e-09, 'EWZ': 2.4886970721202735e-09, 'INDA': 2.6907267311697905e-09, 'MCHI': 0.0029472481266933142, 'EWU': 2.9608096972139474e-06, 'EZA': 4.79796655860926e-09, 'XLY': 4.409153562030234e-09, 'XLP': 0.1000000000969761, 'XLE': 0.08804895448078505, 'XLF': 0.08128865974803878, 'XLV': 0.01123409092378158, 'XLK': 4.484636653563687e-09, 'XLI': 0.09711234786056654, 'XLB': 2.017274539008139e-09, 'XLU': 0.004145446877818381, 'USMV': 5.7050087386429284e-09, 'VYM': 4.2137590992338776e-09, 'SCHD': 4.467456603507277e-09, 'SPLV': 6.211444949609285e-09, 'VUG': 3.735152774262942e-09, 'VTV': 0.06027556737601591, 'VNQ': 3.890124708627237e-09, 'VNQI': 0.0011359739253102386, 'O': 6.970877180768287e-09, 'PSA': 2.98357143685419e-09, 'SHY': 0.09625430873288231, 'IEI': 0.06415395454348793, 'IEF': 5.651579729502244e-09, 'TLT': 0.031779633474320744, 'TIP': 7.050986426825742e-09, 'VGSH': 7.08875604001906e-09, 'VGIT': 7.3642657552193435e-09, 'AGG': 7.383995168517617e-09, 'MUB': 7.011630221457547e-09, 'LQD': 7.023387954085443e-09, 'HYG': 5.228295164616108e-09, 'VCIT': 7.3218321025647814e-09, 'VCSH': 7.176254205994238e-09, 'EMB': 6.619724924867542e-09, 'EMLC': 3.591329595063673e-09, 'GLD': 0.004544603737261517, 'SLV': 0.05637033892836627, 'PPLT': 2.475978252517785e-09, 'DBC': 3.0542209506356955e-09, 'USO': 2.514446317247923e-09, 'UNG': 0.005388183176729821, 'DBA': 0.006142175445256607, 'CORN': 3.2867772910052542e-09, 'UUP': 0.09716660253903567}",,
2012-06-22,0.0010475618837207906,2.091156158723643e-06,2.091156158723643,0.0,below,optimal,optimizer,"{'SPY': 7.867914511748981e-10, 'QQQ': 8.398602649839352e-10, 'IWM': 0.0968307540861684, 'EFA': 4.87578320999709e-10, 'VGK': 4.561232627692393e-10, 'VPL': 5.661685105476117e-10, 'EWJ': 0.09412767818081286, 'EWG': 0.002936013973761047, 'EEM': 4.353615284809615e-10, 'EWZ': 3.8135152918660903e-10, 'INDA': 3.9809880310791276e-10, 'MCHI': 0.0029406933242542106, 'EWU': 2.8969983067144744e-06, 'EZA': 4.5650582355718047e-10, 'XLY': 8.818231380436418e-10, 'XLP': 0.10000000005464882, 'XLE': 0.08523953033890048, 'XLF': 0.0837366326416388, 'XLV': 0.011554020317632464, 'XLK': 9.971173974544358e-10, 'XLI': 0.09669647575137774, 'XLB': 4.956787421977681e-10, 'XLU': 0.004262128892330292, 'USMV': 2.0684202786987433e-09, 'VYM': 1.052995896842109e-09, 'SCHD': 1.130258593523577e-09, 'SPLV': 2.6626539441963434e-09, 'VUG': 7.137961197653133e-10, 'VTV': 0.06125517431554052, 'VNQ': 8.258390546774285e-10, 'VNQI': 0.0011629105677903855, 'O': 3.370238993058903e-09, 'PSA': 8.2358843627703e-10, 'SHY': 0.09591327029410526, 'IEI': 0.06393406005645692, 'IEF': 2.0818977615388496e-08, 'TLT': 0.033009938999376674, 'TIP': 7.685094047557453e-09, 'VGSH': 3.9725487622056235e-09, 'VGIT': 7.662348303370268e-09, 'AGG': 6.742036437434845e-09, 'MUB': 3.4050485601676027e-09, 'LQD': 6.0162440137519835e-09, 'HYG': 1.7730905747777516e-09, 'VCIT': 8.15277635039487e-09, 'VCSH': 4.577433904957493e-09, 'EMB': 4.2074125478727355e-09, 'EMLC': 9.432936832878337e-10, 'GLD': 0.004462710543666709, 'SLV': 0.052924529372670184, 'PPLT': 5.818758865438425e-10, 'DBC': 5.120607726396846e-10, 'USO': 4.150929916052042e-10, 'UNG': 0.005109641075221746, 'DBA': 0.005979267901447098, 'CORN': 8.117309566155551e-10, 'UUP': 0.0979215742064008}",,
2012-07-26,0.0024187257861630917,4.831885058244724e-06,4.831885058244724,0.0,below,optimal,optimizer,"{'SPY': -4.388557744677933e-10, 'QQQ': -4.3866235563127153e-10, 'IWM': 0.09540477327346099, 'EFA': 8.399660432186437e-08, 'VGK': 6.459939628836197e-08, 'VPL': 1.432073705482e-07, 'EWJ': 0.09055236066208903, 'EWG': 0.002934641818828201, 'EEM': 5.948172150228568e-08, 'EWZ': 3.764050508913361e-08, 'INDA': 4.4397895845018426e-08, 'MCHI': 0.0028808671224395924, 'EWU': 2.9925750417972354e-06, 'EZA': 7.411804692905418e-08, 'XLY': -4.3816564834528464e-10, 'XLP': 0.09999998230858068, 'XLE': 0.09080766040167638, 'XLF': 0.08294712550412674, 'XLV': 0.011487062870635112, 'XLK': -4.38528583410649e-10, 'XLI': 0.09611125405984351, 'XLB': -4.424330031392879e-10, 'XLU': 0.004343758456553222, 'USMV': -4.3552210101438953e-10, 'VYM': -4.374750322385349e-10, 'SCHD': -4.371449913314727e-10, 'SPLV': -4.3493570475538015e-10, 'VUG': -4.38897509037144e-10, 'VTV': 0.06135994281724101, 'VNQ': -4.372254359536303e-10, 'VNQI': 0.003628629476364976, 'O': -4.3424669859263285e-10, 'PSA': -4.3667702107555374e-10, 'SHY': 0.09437573040789429, 'IEI': 0.06337509565766697, 'IEF': -4.3243515068790543e-10, 'TLT': 0.0340028559553916, 'TIP': -4.3354131939061844e-10, 'VGSH': -4.346695677552504e-10, 'VGIT': -4.3348093183495615e-10, 'AGG': -4.337242486126953e-10, 'MUB': -4.3424570210634155e-10, 'LQD': -4.3339749818312756e-10, 'HYG': -4.357319579789831e-10, 'VCIT': -4.334488418317401e-10, 'VCSH': -4.343841296575885e-10, 'EMB': -4.340431877500491e-10, 'EMLC': -4.3699319368278903e-10, 'GLD': 0.0044955838388013696, 'SLV': 0.05242978175618933, 'PPLT': -4.4105632307435563e-10, 'DBC': -4.3929343823301794e-10, 'USO': -4.43629990926062e-10, 'UNG': 0.005771706699009154, 'DBA': 0.006546014055870602, 'CORN': -4.3136491309909017e-10, 'UUP': 0.09654168549496543}",,
2012-08-28,2.6593524624269123e-06,4.336084801036933e-13,4.336084801036933e-07,0.0,below,optimal,optimizer,"{'SPY': 6.7825003318990914e-12, 'QQQ': 9.161302174597937e-12, 'IWM': 0.09771643111367621, 'EFA': -2.1314148298044404e-12, 'VGK': -2.1772802504312878e-12, 'VPL': -2.0711359092682147e-12, 'EWJ': 0.09135607350273377, 'EWG': 0.0031046375299806153, 'EEM': -1.5197704683851933e-12, 'EWZ': -1.6591051510136186e-12, 'INDA': -1.5608344630929795e-12, 'MCHI': 0.0028489172582055475, 'EWU': 3.0232611028705157e-06, 'EZA': -1.4945516342226206e-12, 'XLY': 9.148742549100754e-12, 'XLP': 0.0988815397371994, 'XLE': 0.09251869287727453, 'XLF': 0.08435473154902119, 'XLV': 0.011447127228920582, 'XLK': 6.838892110075713e-12, 'XLI': 0.09703174731121211, 'XLB': 6.560145513116205e-12, 'XLU': 0.004125456369410107, 'USMV': 3.194873002646067e-12, 'VYM': 6.845843992486719e-12, 'SCHD': 6.860506756775661e-12, 'SPLV': 3.218749324828351e-12, 'VUG': 9.112047879386954e-12, 'VTV': 0.06170220982602466, 'VNQ': 5.306341417201507e-12, 'VNQI': 0.0036250444941289847, 'O': 5.4925066385678385e-12, 'PSA': 5.291921930168971e-12, 'SHY': 0.092097400748757, 'IEI': 0.061687770238001115, 'IEF': 9.631567870241607e-12, 'TLT': 0.03194557601290988, 'TIP': 8.431872613502902e-12, 'VGSH': 8.367233845048455e-12, 'VGIT': 9.578418299355973e-12, 'AGG': 8.417998721803452e-12, 'MUB': 8.386795939126725e-12, 'LQD': 8.43834281579479e-12, 'HYG': 8.320290044467883e-12, 'VCIT': 8.440987799799272e-12, 'VCSH': 8.391699694781747e-12, 'EMB': 8.42808332107755e-12, 'EMLC': 8.235063733003018e-12, 'GLD': 0.00452394912061287, 'SLV': 0.05725769460383433, 'PPLT': 5.176863657089947e-12, 'DBC': 5.233257044791101e-12, 'USO': 5.041193880113407e-12, 'UNG': 0.004672969885651872, 'DBA': 0.006502123227768142, 'CORN': 5.58645247786072e-12, 'UUP': 0.09259688390785208}",,
2012-10-01,0.0012222155208901618,2.440107454836184e-06,2.440107454836184,0.0,below,optimal,optimizer,"{'SPY': -8.407068143647387e-11, 'QQQ': -8.384787361241601e-11, 'IWM': 0.09884029388235831, 'EFA': 2.0353505996828824e-08, 'VGK': 1.7102085435234665e-08, 'VPL': 2.527805077920204e-08, 'EWJ': 0.08891173597144779, 'EWG': 0.0032275566478371857, 'EEM': 1.513944251007501e-08, 'EWZ': 9.097198146768113e-09, 'INDA': 1.924919607157641e-08, 'MCHI': 0.0029267263634367084, 'EWU': 3.1189529110784036e-06, 'EZA': 1.4751677245719515e-08, 'XLY': -8.375970434655568e-11, 'XLP': 0.09858701784756922, 'XLE': 0.09192364389649443, 'XLF': 0.08597767062879354, 'XLV': 0.011744731609337731, 'XLK': -8.397231490723617e-11, 'XLI': 0.09624199035004641, 'XLB': -8.467391827018132e-11, 'XLU': 0.004038050927659314, 'USMV': -8.345287121703302e-11, 'VYM': -8.387122466050825e-11, 'SCHD': -8.38688236649212e-11, 'SPLV': -8.337697484751217e-11, 'VUG': -8.391630854900362e-11, 'VTV': 0.06230968083916133, 'VNQ': -8.403798564989751e-11, 'VNQI': 0.00493074091321259, 'O': -8.346060467307844e-11, 'PSA': -8.406709887954323e-11, 'SHY': 0.09031579633949818, 'IEI': 0.060693858442885, 'IEF': -8.296583270824048e-11, 'TLT': 0.03104437844375805, 'TIP': -8.31505478176875e-11, 'VGSH': -8.335023857788885e-11, 'VGIT': -8.312780949061206e-11, 'AGG': -8.318691042048753e-11, 'MUB': -8.325842148294669e-11, 'LQD': -8.308475629517629e-11, 'HYG': -8.351220099600982e-11, 'VCIT': -8.309519817886456e-11, 'VCSH': -8.325915977042597e-11, 'EMB': -8.3122656156911e-11, 'EMLC': -8.36857028568543e-11, 'GLD': 0.00472045199931073, 'SLV': 0.06284877468721878, 'PPLT': -8.401346942322331e-11, 'DBC': -8.413579186018432e-11, 'USO': -8.502879012820843e-11, 'UNG': 0.005735434641925733, 'DBA': 0.006220348639454452, 'CORN': -8.313670577494836e-11, 'UUP': 0.08875787943001813}",,
2012-11-05,2.813225794013968e-06,4.403004460936807e-13,4.403004460936807e-07,0.0,below,optimal,optimizer,"{'SPY': 7.377437776524544e-12, 'QQQ': 9.082583652037439e-12, 'IWM': 0.09770758752015171, 'EFA': -5.951229857403848e-12, 'VGK': -5.970330307792219e-12, 'VPL': -5.9269992167331655e-12, 'EWJ': 0.08941717953479943, 'EWG': 0.0032866649063537693, 'EEM': -5.4697342193649015e-12, 'EWZ': -5.555761214878412e-12, 'INDA': -5.45930806862634e-12, 'MCHI': 0.0032137957811826786, 'EWU': 3.201507984198777e-06, 'EZA': -5.4739398391140046e-12, 'XLY': 9.143153209425062e-12, 'XLP': 0.09731930581995449, 'XLE': 0.09026129145558752, 'XLF': 0.08877654086830336, 'XLV': 0.01183443872452774, 'XLK': 7.3665700305323e-12, 'XLI': 0.09833300100571464, 'XLB': 7.236103427921031e-12, 'XLU': 0.004027382984208345, 'USMV': -3.689904853922527e-12, 'VYM': 7.425355891343245e-12, 'SCHD': 7.42598282509231e-12, 'SPLV': -3.671517381112504e-12, 'VUG': 9.08323470071216e-12, 'VTV': 0.06278342214941345, 'VNQ': 6.136072342948107e-12, 'VNQI': 0.005186668363255279, 'O': 6.209938150554701e-12, 'PSA': 6.137344535903903e-12, 'SHY': 0.09142316592364917, 'IEI': 0.06132328792223771, 'IEF': 9.446674360131234e-12, 'TLT': 0.031060610805360288, 'TIP': 8.578612655287859e-12, 'VGSH': 8.530131869024445e-12, 'VGIT': 9.410216305401196e-12, 'AGG': 8.568361915072062e-12, 'MUB': 8.554289571635562e-12, 'LQD': 8.593869546382308e-12, 'HYG': 8.497760770527057e-12, 'VCIT': 8.59586929286051e-12, 'VCSH': 8.553301547182946e-12, 'EMB': 8.582802246683489e-12, 'EMLC': 8.461276168192513e-12, 'GLD': 0.004529026454534513, 'SLV': 0.05696481540026671, 'PPLT': 6.072262647897662e-12, 'DBC': 6.079573038099841e-12, 'USO': 5.905827698994651e-12, 'UNG': 0.005432108676624103, 'DBA': 0.006157957518523937, 'CORN': 6.267149364108223e-12, 'UUP': 0.09095854651302292}",,
2012-12-07,3.703782990694368e-06,4.2587019819405363e-13,4.258701981940536e-07,0.0,below,optimal,optimizer,"{'SPY': 6.0330343083353095e-12, 'QQQ': 8.366162648151102e-12, 'IWM': 0.09705028259803049, 'EFA': 2.200053649242029e-12, 'VGK': 2.1625526441627296e-12, 'VPL': 2.24525896534875e-12, 'EWJ': 0.09127399510445347, 'EWG': 0.0033668557251034714, 'EEM': 2.7873761251549804e-12, 'EWZ': 2.6006804318093876e-12, 'INDA': 2.833947672430013e-12, 'MCHI': 0.0032104908960077527, 'EWU': 3.187966882195349e-06, 'EZA': 2.769876597293009e-12, 'XLY': 8.462103917331783e-12, 'XLP': 0.09902658346134309, 'XLE': 0.08909250089645117, 'XLF': 0.08800260438079574, 'XLV': 0.011788964506873247, 'XLK': 6.0053919868280475e-12, 'XLI': 0.09833429465813387, 'XLB': 5.8606374458440056e-12, 'XLU': 0.003957085542748911, 'USMV': 2.4159337105016883e-12, 'VYM': 6.08908313857821e-12, 'SCHD': 6.100108532272509e-12, 'SPLV': 2.4448382630621748e-12, 'VUG': 8.383568210407935e-12, 'VTV': 0.062190415985805776, 'VNQ': 4.81275804396476e-12, 'VNQI': 0.005278772893233659, 'O': 4.938136162747365e-12, 'PSA': 4.832900597934923e-12, 'SHY': 0.09049407500253415, 'IEI': 0.06090154039720411, 'IEF': 8.988368666772786e-12, 'TLT': 0.03113189098314257, 'TIP': 7.773536111167147e-12, 'VGSH': 7.704426931911965e-12, 'VGIT': 8.940850398643474e-12, 'AGG': 7.750467559330327e-12, 'MUB': 7.740011433514806e-12, 'LQD': 7.777174169276336e-12, 'HYG': 7.671023060415471e-12, 'VCIT': 7.78013818423338e-12, 'VCSH': 7.731279124777527e-12, 'EMB': 7.774357119320247e-12, 'EMLC': 7.636715364563703e-12, 'GLD': 0.004529134498393578, 'SLV': 0.05969159134116106, 'PPLT': 4.757056944571296e-12, 'DBC': 4.739356366107901e-12, 'USO': 4.496496622663469e-12, 'UNG': 0.005163947040474893, 'DBA': 0.006100519235983701, 'CORN': 4.982934223688261e-12, 'UUP': 0.08941126667825372}",,
2013-01-11,0.0024802438125149525,4.955517415350958e-06,4.9555174153509585,0.0,below,optimal,optimizer,"{'SPY': 5.208325664251524e-09, 'QQQ': 4.981496079905176e-09, 'IWM': 0.10000000014456817, 'EFA': 4.689843228315746e-09, 'VGK': 4.445545335947317e-09, 'VPL': 5.045522913148354e-09, 'EWJ': 0.09489214061478242, 'EWG': 0.00347724748224197, 'EEM': 4.208122608091022e-09, 'EWZ': 3.5624062082370545e-09, 'INDA': 4.3120683176957535e-09, 'MCHI': 0.003325738288200936, 'EWU': 3.2705765480014354e-06, 'EZA': 4.109832486636794e-09, 'XLY': 5.913403963016527e-09, 'XLP': 0.09712025467475781, 'XLE': 0.08993788714044652, 'XLF': 0.09228701397739092, 'XLV': 0.011948552975619798, 'XLK': 4.919728626674849e-09, 'XLI': 0.10000000014408604, 'XLB': 4.327236460549959e-09, 'XLU': 0.0039027443597821794, 'USMV': 6.424212610658869e-09, 'VYM': 5.717393135430374e-09, 'SCHD': 5.861158191259063e-09, 'SPLV': 6.844717912880506e-09, 'VUG': 5.1318259922555695e-09, 'VTV': 0.06345966362812169, 'VNQ': 5.8950282044755185e-09, 'VNQI': 0.005417529596393392, 'O': 9.128268975383443e-09, 'PSA': 6.204558337173041e-09, 'SHY': 0.0884653913729014, 'IEI': 0.061534614967438644, 'IEF': 5.790725386666179e-09, 'TLT': 0.02954959957170623, 'TIP': 9.386986376647742e-09, 'VGSH': 8.679972368179378e-09, 'VGIT': 9.617128292525016e-09, 'AGG': 9.586686153808902e-09, 'MUB': 9.360792335923498e-09, 'LQD': 8.609089552014879e-09, 'HYG': 7.862650570979515e-09, 'VCIT': 8.131677909261054e-09, 'VCSH': 9.362514349289823e-09, 'EMB': 9.39278682984353e-09, 'EMLC': 7.2564270959264095e-09, 'GLD': 0.004315990722385593, 'SLV': 0.053581200144879604, 'PPLT': 5.094241979484292e-09, 'DBC': 4.881885805210523e-09, 'USO': 3.808738496263136e-09, 'UNG': 0.004635597043135848, 'DBA': 0.005744912085034507, 'CORN': 8.304624518913887e-09, 'UUP': 0.08640041843195502}",,
